trial_id,value,state,p_min_change_pct,p_entry_hhmm_min,p_entry_hhmm_max,a_fold1_test_calmar,a_fold1_test_trades,a_fold1_test_win_rate,a_fold1_monthly_trades,a_fold1_all_pass,a_fold2_test_return,a_fold2_test_mdd,a_fold2_overfit,a_fold2_gates_passed,a_fold3_test_calmar,a_fold3_test_trades,a_fold3_test_win_rate,a_fold3_monthly_trades,a_fold3_all_pass,a_avg_overfit,a_agg_trades,a_worst_mdd,a_valid,a_fold1_test_return,a_fold1_test_mdd,a_fold1_overfit,a_fold1_gates_passed,a_fold2_test_calmar,a_fold2_test_trades,a_fold2_test_win_rate,a_fold2_monthly_trades,a_fold2_all_pass,a_fold3_test_return,a_fold3_test_mdd,a_fold3_overfit,a_fold3_gates_passed,a_avg_calmar,a_avg_monthly_trades,a_agg_win_rate,a_agg_gates_passed,a_failed_aggregate_gates
44,7.55857505886755,TrialState.COMPLETE,4.5,1500,1505,18.334303080439778,120,0.4083333333333333,60.0,True,-0.1392159634842901,-0.14011470816629024,,4,8.638199536714282,188,0.43617021276595747,94.0,True,,425,-0.14011470816629024,True,0.10675242803849949,-0.04296194541722251,,5,-4.29677744055141,117,0.28205128205128205,58.5,False,0.09699022362591347,-0.0916568110182804,,5,7.55857505886755,70.83333333333333,0.38588235294117645,5,
45,6.6467324688792475,TrialState.COMPLETE,4.5,1500,1515,19.288900300764308,127,0.41732283464566927,63.5,True,-0.1348061210966025,-0.13568951600434007,,4,4.994627728237094,198,0.43434343434343436,99.0,True,,449,-0.13568951600434007,True,0.10983924753650975,-0.0423260136918895,,5,-4.343330622363659,124,0.2903225806451613,62.0,False,0.07420034267498221,-0.11407749672589626,,5,6.6467324688792475,74.83333333333333,0.3897550111358575,5,
46,6.6900431491024035,TrialState.COMPLETE,5.0,1500,1515,16.655964987359,106,0.4056603773584906,53.0,True,-0.10517509063432351,-0.10575648289194853,,4,8.09391168532634,178,0.43258426966292135,89.0,True,,378,-0.10575648289194853,True,0.09133765489228018,-0.03900644745528484,,5,-4.6797472253781285,94,0.2765957446808511,47.0,False,0.09251229561508634,-0.09218873738957709,,5,6.6900431491024035,63.0,0.3862433862433862,5,
47,-1000000.0,TrialState.COMPLETE,3.0,1500,1500,15.545585290915925,193,0.40414507772020725,96.5,True,-0.19545345585857288,-0.19545345585857288,,3,16.029246051002144,262,0.44656488549618323,131.0,True,,629,-0.19545345585857288,False,0.11812893291560855,-0.05760547062552021,,5,-3.77217562705173,174,0.3160919540229885,87.0,False,0.15811734813907719,-0.09491380048986948,,5,9.267551904955447,104.83333333333333,0.397456279809221,4,['mdd']
48,21.79409110017313,TrialState.COMPLETE,6.0,1500,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
49,21.79409110017313,TrialState.COMPLETE,6.0,1500,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
50,21.79409110017313,TrialState.COMPLETE,6.0,1500,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
51,21.79409110017313,TrialState.COMPLETE,6.0,1500,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
52,21.79409110017313,TrialState.COMPLETE,6.0,1500,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
53,21.79409110017313,TrialState.COMPLETE,6.0,1500,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
54,21.79409110017313,TrialState.COMPLETE,6.0,1500,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
55,21.79409110017313,TrialState.COMPLETE,6.0,1500,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
56,21.79409110017313,TrialState.COMPLETE,6.0,1500,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
57,21.79409110017313,TrialState.COMPLETE,6.0,1470,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
58,21.79409110017313,TrialState.COMPLETE,6.0,1500,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
59,21.79409110017313,TrialState.COMPLETE,6.0,1500,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
60,21.79409110017313,TrialState.COMPLETE,6.0,1490,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
61,21.79409110017313,TrialState.COMPLETE,6.0,1490,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
62,-1000000.0,TrialState.COMPLETE,4.0,1490,1500,21.946222598736252,129,0.40310077519379844,64.5,True,-0.15498124345413167,-0.17064122595460698,,3,6.962954737069644,205,0.43902439024390244,102.5,True,,459,-0.17064122595460698,False,0.13783762970665703,-0.049895372948120686,,5,-3.778579708661393,125,0.296,62.5,False,0.08312285213741966,-0.09388961361791101,,5,8.376865875714834,76.5,0.3899782135076253,4,['mdd']
63,-1000000.0,TrialState.COMPLETE,3.5,1490,1520,17.07671829082124,184,0.40217391304347827,92.0,True,-0.2287382320000727,-0.22911910210649788,,3,12.211011623354134,266,0.4548872180451128,133.0,True,,628,-0.22911910210649788,False,0.11857925465916574,-0.05269672763651124,,5,-3.480154999886659,178,0.3146067415730337,89.0,False,0.13199981016412998,-0.096953178503965,,5,8.602524971429572,104.66666666666667,0.3996815286624204,4,['mdd']
64,-1000000.0,TrialState.COMPLETE,4.0,1490,1500,21.946222598736252,129,0.40310077519379844,64.5,True,-0.15498124345413167,-0.17064122595460698,,3,6.962954737069644,205,0.43902439024390244,102.5,True,,459,-0.17064122595460698,False,0.13783762970665703,-0.049895372948120686,,5,-3.778579708661393,125,0.296,62.5,False,0.08312285213741966,-0.09388961361791101,,5,8.376865875714834,76.5,0.3899782135076253,4,['mdd']
65,-1000000.0,TrialState.COMPLETE,4.0,1490,1520,15.25373705480198,151,0.40397350993377484,75.5,True,-0.18229766458989827,-0.19473955496088743,,3,4.833272825032028,234,0.4358974358974359,117.0,True,,535,-0.19473955496088743,False,0.11478899478181592,-0.056596676798664446,,5,-3.644583043227386,150,0.30666666666666664,75.0,False,0.07639457997783938,-0.12208817378421775,,5,5.48080894553554,89.16666666666667,0.39065420560747666,4,['mdd']
66,-1000000.0,TrialState.COMPLETE,4.0,1490,1500,21.946222598736252,129,0.40310077519379844,64.5,True,-0.15498124345413167,-0.17064122595460698,,3,6.962954737069644,205,0.43902439024390244,102.5,True,,459,-0.17064122595460698,False,0.13783762970665703,-0.049895372948120686,,5,-3.778579708661393,125,0.296,62.5,False,0.08312285213741966,-0.09388961361791101,,5,8.376865875714834,76.5,0.3899782135076253,4,['mdd']
67,-1000000.0,TrialState.COMPLETE,4.0,1490,1500,21.946222598736252,129,0.40310077519379844,64.5,True,-0.15498124345413167,-0.17064122595460698,,3,6.962954737069644,205,0.43902439024390244,102.5,True,,459,-0.17064122595460698,False,0.13783762970665703,-0.049895372948120686,,5,-3.778579708661393,125,0.296,62.5,False,0.08312285213741966,-0.09388961361791101,,5,8.376865875714834,76.5,0.3899782135076253,4,['mdd']
68,-1000000.0,TrialState.COMPLETE,4.0,1490,1500,21.946222598736252,129,0.40310077519379844,64.5,True,-0.15498124345413167,-0.17064122595460698,,3,6.962954737069644,205,0.43902439024390244,102.5,True,,459,-0.17064122595460698,False,0.13783762970665703,-0.049895372948120686,,5,-3.778579708661393,125,0.296,62.5,False,0.08312285213741966,-0.09388961361791101,,5,8.376865875714834,76.5,0.3899782135076253,4,['mdd']
69,-1000000.0,TrialState.COMPLETE,4.0,1490,1520,15.25373705480198,151,0.40397350993377484,75.5,True,-0.18229766458989827,-0.19473955496088743,,3,4.833272825032028,234,0.4358974358974359,117.0,True,,535,-0.19473955496088743,False,0.11478899478181592,-0.056596676798664446,,5,-3.644583043227386,150,0.30666666666666664,75.0,False,0.07639457997783938,-0.12208817378421775,,5,5.48080894553554,89.16666666666667,0.39065420560747666,4,['mdd']
70,8.152104750748988,TrialState.COMPLETE,5.5,1490,1520,17.73886314803348,99,0.3939393939393939,49.5,True,-0.10832368491399214,-0.11063014026449218,,4,11.288887625885591,149,0.436241610738255,74.5,True,,326,-0.11063014026449218,True,0.09806543983780824,-0.03995694970173257,,5,-4.571436521672113,78,0.28205128205128205,39.0,False,0.11907013922473064,-0.09136649894850159,,5,8.152104750748988,54.333333333333336,0.38650306748466257,5,
71,11.39442953916703,TrialState.COMPLETE,5.5,1440,1520,24.936964787030927,104,0.3942307692307692,52.0,True,-0.08951940770628575,-0.09083823709478572,,4,14.069115234598819,160,0.425,80.0,True,,350,-0.09234226625317299,True,0.125281888200939,-0.038738417234629674,,5,-4.822791404128659,86,0.3023255813953488,43.0,False,0.14128038990071534,-0.09234226625317299,,5,11.39442953916703,58.333333333333336,0.38571428571428573,5,
72,8.152104750748988,TrialState.COMPLETE,5.5,1460,1520,17.73886314803348,99,0.3939393939393939,49.5,True,-0.10832368491399214,-0.11063014026449218,,4,11.288887625885591,149,0.436241610738255,74.5,True,,326,-0.11063014026449218,True,0.09806543983780824,-0.03995694970173257,,5,-4.571436521672113,78,0.28205128205128205,39.0,False,0.11907013922473064,-0.09136649894850159,,5,8.152104750748988,54.333333333333336,0.38650306748466257,5,
73,-1000000.0,TrialState.COMPLETE,5.5,1440,1500,29.048494318332494,100,0.4,50.0,True,-0.059334450202968014,-0.060778453477842956,-100.23425633314787,3,13.73646755301982,145,0.41379310344827586,72.5,True,-25.976989044408676,322,-0.0952330880777651,False,0.14069188780408282,-0.038738417234629674,,5,-5.155909529379692,77,0.3116883116883117,38.5,False,0.14198774010306714,-0.0952330880777651,48.28027824433052,5,12.543017447324209,53.666666666666664,0.38509316770186336,4,['overfit']
74,-1000000.0,TrialState.COMPLETE,5.5,1430,1500,24.09761231065257,112,0.4107142857142857,56.0,True,-0.06949033669140359,-0.07624761663166248,-9.737169047614664,3,10.037392714053432,157,0.40764331210191085,78.5,True,-0.02018592372195105,356,-0.10242572952687401,False,0.11233451829813101,-0.03485558918864961,,5,-4.691100739811179,87,0.2988505747126437,43.5,False,0.1187779828014861,-0.10242572952687401,9.696797200170762,5,9.814634761631607,59.333333333333336,0.38202247191011235,4,['overfit']
